Order_Date,Ship_Date,Region,Category,Products,Sales,Quantity,Revenue,Profit,Products1,total_sales1,Region1,total_profit1,Year,Products_loss,Loss
3/18/2016,3/20/2016,South,Office Supplies,Appliances,871.8,3,2615.4,87.18,,,,,,,
3/18/2016,3/21/2016,South,Furniture,Tables,189.882,3,569.646,-94.941,,,,,,,
3/19/2016,3/21/2016,West,Furniture,Bookcases,72.294,1,72.294,-98.8018,,,,,,,
3/19/2016,3/21/2016,East,Furniture,Furnishings,14.98,1,14.98,6.8908,,,,,,,
3/19/2016,3/21/2016,East,Furniture,Furnishings,20.32,4,81.28,6.9088,,,,,,,
3/19/2016,3/24/2016,South,Office Supplies,Binders,31.086,3,93.258,-20.724,,,,,,,
3/20/2016,3/22/2016,Central,Technology,Phones,11.992,1,11.992,0.8994,,,,,,,
3/20/2016,3/24/2016,West,Technology,Phones,84.784,2,169.568,-20.1362,,,,,,,
3/20/2016,3/24/2016,West,Office Supplies,Paper,20.736,4,82.944,7.2576,,,,,,,
3/20/2016,3/24/2016,West,Office Supplies,Binders,16.821,3,50.463,-12.8961,,,,,,,
3/20/2016,3/24/2016,West,Office Supplies,Paper,10.368,2,20.736,3.6288,,,,,,,
3/20/2016,3/24/2016,Central,Furniture,Tables,697.16,4,2788.64,146.4036,,,,,,,
3/20/2016,3/25/2016,South,Furniture,Furnishings,86.45,7,605.15,38.038,,,,,,,
3/21/2016,3/25/2016,Central,Furniture,Tables,99.372,2,198.744,-1.4196,,,,,,,
3/21/2016,3/25/2016,Central,Office Supplies,Art,1.344,1,1.344,0.504,,,,,,,
3/21/2016,3/28/2016,Central,Office Supplies,Binders,3.168,2,6.336,-4.752,,,,,,,
3/21/2016,3/28/2016,Central,Furniture,Chairs,528.43,5,2642.15,0,,,,,,,
3/21/2016,3/28/2016,Central,Office Supplies,Art,13.392,3,40.176,1.5066,,,,,,,
3/22/2016,3/22/2016,West,Furniture,Chairs,167.888,7,1175.216,14.6902,,,,,,,
3/22/2016,3/25/2016,West,Technology,Accessories,58.58,2,117.16,19.3314,,,,,,,
3/24/2016,3/26/2016,Central,Office Supplies,Paper,22.48,1,22.48,10.3408,,,,,,,
3/24/2016,3/26/2016,East,Furniture,Bookcases,301.47,3,904.41,-241.176,,,,,,,
3/24/2016,3/26/2016,East,Office Supplies,Art,18.656,2,37.312,1.6324,,,,,,,
3/24/2016,3/28/2016,West,Technology,Phones,403.168,4,1612.672,25.198,,,,,,,
3/25/2016,3/25/2016,Central,Technology,Accessories,1287.45,5,6437.25,244.6155,,,,,,,
3/25/2016,3/27/2016,East,Office Supplies,Art,59.52,3,178.56,17.856,,,,,,,
3/26/2016,3/27/2016,South,Office Supplies,Storage,67.64,5,338.2,5.9185,,,,,,,
3/26/2016,3/27/2016,South,Technology,Accessories,119.976,3,359.928,-17.9964,,,,,,,
3/26/2016,3/28/2016,West,Office Supplies,Paper,17.64,3,52.92,8.6436,,,,,,,
3/26/2016,3/28/2016,West,Office Supplies,Binders,17.04,3,51.12,5.538,,,,,,,
3/26/2016,3/30/2016,East,Office Supplies,Storage,459.95,5,2299.75,18.398,,,,,,,
3/27/2016,3/31/2016,South,Furniture,Furnishings,20.24,1,20.24,8.7032,,,,,,,
3/27/2016,3/31/2016,South,Furniture,Furnishings,39.92,4,159.68,11.1776,,,,,,,
3/27/2016,3/31/2016,South,Office Supplies,Binders,32.54,2,65.08,15.9446,,,,,,,
3/28/2016,3/31/2016,South,Office Supplies,Storage,31.4,2,62.8,7.85,,,,,,,
3/28/2016,3/31/2016,West,Office Supplies,Storage,87.92,4,351.68,0.8792,,,,,,,
3/28/2016,3/31/2016,West,Office Supplies,Paper,5.98,1,5.98,2.9302,,,,,,,
3/29/2016,4/2/2016,Central,Office Supplies,Paper,45.528,3,136.584,15.9348,,,,,,,
3/29/2016,4/2/2016,Central,Furniture,Chairs,844.116,6,5064.696,-36.1764,,,,,,,
3/29/2016,4/2/2016,Central,Technology,Phones,812.736,8,6501.888,60.9552,,,,,,,
3/29/2016,4/2/2016,East,Office Supplies,Paper,13.48,2,26.96,6.74,,,,,,,
3/29/2016,4/2/2016,East,Office Supplies,Binders,29.8,5,149,9.3125,,,,,,,
3/29/2016,4/2/2016,East,Furniture,Furnishings,414,8,3312,124.2,,,,,,,
3/29/2016,4/2/2016,East,Office Supplies,Binders,41.328,7,289.296,14.9814,,,,,,,
3/29/2016,4/2/2016,East,Furniture,Bookcases,299.975,5,1499.875,-167.986,,,,,,,
3/29/2016,4/2/2016,East,Technology,Phones,158.376,4,633.504,-36.9544,,,,,,,
3/30/2016,4/1/2016,East,Office Supplies,Paper,11.34,1,11.34,5.5566,,,,,,,
3/31/2016,4/2/2016,East,Technology,Phones,280.782,3,842.346,-60.8361,,,,,,,
3/31/2016,4/2/2016,East,Technology,Accessories,31.984,2,63.968,1.1994,,,,,,,
3/31/2016,4/6/2016,East,Furniture,Chairs,327.996,6,1967.976,54.666,,,,,,,
4/1/2016,4/3/2016,East,Office Supplies,Art,59.52,3,178.56,15.4752,,,,,,,
4/1/2016,4/3/2016,East,Office Supplies,Storage,161.94,3,485.82,9.7164,,,,,,,
4/1/2016,4/3/2016,East,Office Supplies,Art,263.88,6,1583.28,71.2476,,,,,,,
4/1/2016,4/3/2016,East,Office Supplies,Art,30.48,3,91.44,7.9248,,,,,,,
4/1/2016,4/3/2016,East,Office Supplies,Art,9.84,3,29.52,2.8536,,,,,,,
4/1/2016,4/3/2016,East,Technology,Phones,35.12,4,140.48,9.1312,,,,,,,
4/1/2016,4/5/2016,East,Office Supplies,Labels,20.7,2,41.4,9.936,,,,,,,
4/1/2016,4/5/2016,East,Office Supplies,Supplies,10.95,3,32.85,3.285,,,,,,,
4/1/2016,4/5/2016,East,Office Supplies,Binders,14.352,3,43.056,4.6644,,,,,,,
4/1/2016,4/5/2016,East,Furniture,Chairs,1317.492,6,7904.952,292.776,,,,,,,
4/1/2016,4/5/2016,East,Office Supplies,Supplies,63.84,8,510.72,18.5136,,,,,,,
4/1/2016,4/5/2016,East,Office Supplies,Binders,3.592,1,3.592,1.1225,,,,,,,
4/1/2016,4/5/2016,South,Furniture,Furnishings,7.04,4,28.16,3.0976,,,,,,,
4/1/2016,4/6/2016,East,Office Supplies,Art,88.04,4,352.16,22.8904,,,,,,,
4/1/2016,4/7/2016,Central,Technology,Phones,12.99,1,12.99,0.2598,,,,,,,
4/1/2016,4/8/2016,West,Office Supplies,Fasteners,31.56,5,157.8,9.8625,,,,,,,
4/1/2016,4/8/2016,West,Office Supplies,Appliances,30.144,2,60.288,3.0144,,,,,,,
4/2/2016,4/6/2016,Central,Furniture,Chairs,1454.9,5,7274.5,378.274,,,,,,,
4/3/2016,4/3/2016,Central,Office Supplies,Paper,10.272,3,30.816,3.21,,,,,,,
4/3/2016,4/7/2016,East,Office Supplies,Binders,99.846,9,898.614,-83.205,,,,,,,
4/3/2016,4/9/2016,Central,Furniture,Furnishings,71.12,4,284.48,22.0472,,,,,,,
4/3/2016,4/9/2016,Central,Technology,Phones,259.96,4,1039.84,124.7808,,,,,,,
4/4/2016,4/5/2016,South,Technology,Phones,149.97,3,449.91,5.9988,,,,,,,
4/4/2016,4/5/2016,South,Office Supplies,Paper,27.81,3,83.43,13.0707,,,,,,,
4/4/2016,4/8/2016,East,Furniture,Furnishings,82.64,2,165.28,7.4376,,,,,,,
4/4/2016,4/8/2016,East,Office Supplies,Storage,31.02,2,62.04,8.0652,,,,,,,
4/4/2016,4/8/2016,East,Technology,Accessories,89.97,3,269.91,37.7874,,,,,,,
4/4/2016,4/9/2016,East,Office Supplies,Binders,588.784,2,1177.568,183.995,,,,,,,
4/5/2016,4/9/2016,East,Technology,Phones,118.782,3,356.346,-27.7158,,,,,,,
4/5/2016,4/9/2016,East,Office Supplies,Supplies,769.184,4,3076.736,-163.4516,,,,,,,
4/5/2016,4/10/2016,Central,Office Supplies,Storage,158.368,7,1108.576,13.8572,,,,,,,
4/6/2016,4/10/2016,East,Technology,Phones,1294.75,5,6473.75,336.635,,,,,,,
4/7/2016,4/9/2016,West,Technology,Copiers,1199.976,3,3599.928,374.9925,,,,,,,
4/7/2016,4/9/2016,East,Office Supplies,Paper,37.94,2,75.88,18.2112,,,,,,,
4/7/2016,4/11/2016,East,Office Supplies,Art,3.64,2,7.28,0.9828,,,,,,,
4/7/2016,4/12/2016,East,Furniture,Chairs,658.746,3,1976.238,146.388,,,,,,,
4/7/2016,4/12/2016,East,Office Supplies,Appliances,33.528,3,100.584,2.5146,,,,,,,
4/7/2016,4/12/2016,East,Office Supplies,Storage,36.744,3,110.232,3.6744,,,,,,,
4/8/2016,4/11/2016,South,Furniture,Bookcases,354.9,5,1774.5,88.725,,,,,,,
4/8/2016,4/12/2016,West,Office Supplies,Paper,20.04,3,60.12,9.6192,,,,,,,
4/8/2016,4/12/2016,West,Office Supplies,Storage,64.96,2,129.92,2.5984,,,,,,,
4/8/2016,4/12/2016,West,Office Supplies,Paper,12.96,2,25.92,6.2208,,,,,,,
4/8/2016,4/12/2016,Central,Technology,Accessories,431.928,9,3887.352,64.7892,,,,,,,
4/8/2016,4/12/2016,Central,Furniture,Chairs,95.984,4,383.936,-4.1136,,,,,,,
4/8/2016,4/12/2016,Central,Office Supplies,Binders,1088.792,4,4355.168,-1850.9464,,,,,,,
4/8/2016,4/13/2016,East,Furniture,Bookcases,388.704,6,2332.224,-4.8588,,,,,,,
4/8/2016,4/13/2016,East,Office Supplies,Envelopes,8.26,2,16.52,3.7996,,,,,,,
4/8/2016,4/13/2016,East,Office Supplies,Art,17.04,4,68.16,6.9864,,,,,,,
4/8/2016,4/13/2016,East,Office Supplies,Paper,34.4,5,172,15.824,,,,,,,
4/8/2016,4/14/2016,East,Office Supplies,Envelopes,8.872,1,8.872,3.2161,,,,,,,
4/8/2016,4/14/2016,East,Office Supplies,Binders,121.104,6,726.624,-100.92,,,,,,,
4/8/2016,4/14/2016,West,Furniture,Furnishings,24.7,5,123.5,10.374,,,,,,,
4/8/2016,4/14/2016,South,Office Supplies,Envelopes,17.92,4,71.68,8.6016,,,,,,,
4/8/2016,4/15/2016,South,Office Supplies,Fasteners,30,6,180,14.4,,,,,,,
4/8/2016,4/15/2016,South,Office Supplies,Paper,25.92,4,103.68,12.7008,,,,,,,
4/8/2016,4/15/2016,South,Furniture,Furnishings,159.92,4,639.68,31.984,,,,,,,
4/9/2016,4/13/2016,West,Office Supplies,Binders,35.352,9,318.168,12.8151,,,,,,,
4/9/2016,4/14/2016,Central,Technology,Phones,517.9,2,1035.8,134.654,,,,,,,
4/9/2016,4/14/2016,Central,Office Supplies,Binders,5.28,2,10.56,2.4288,,,,,,,
4/9/2016,4/14/2016,West,Furniture,Bookcases,556.665,5,2783.325,6.549,,,,,,,
4/10/2016,4/12/2016,East,Office Supplies,Binders,8.904,2,17.808,-6.5296,,,,,,,
4/10/2016,4/15/2016,Central,Office Supplies,Art,13.568,4,54.272,3.2224,,,,,,,
4/10/2016,4/16/2016,West,Office Supplies,Paper,12.96,2,25.92,6.2208,,,,,,,
4/10/2016,4/16/2016,West,Office Supplies,Binders,23.2,5,116,8.12,,,,,,,
4/10/2016,4/17/2016,West,Office Supplies,Appliances,113.76,3,341.28,44.3664,,,,,,,
4/10/2016,4/17/2016,West,Office Supplies,Storage,579.51,3,1738.53,81.1314,,,,,,,
4/10/2016,4/17/2016,West,Office Supplies,Storage,150.66,9,1355.94,6.0264,,,,,,,
4/10/2016,4/17/2016,West,Office Supplies,Binders,48.032,4,192.128,15.6104,,,,,,,
4/12/2016,4/14/2016,West,Office Supplies,Paper,19.44,3,58.32,9.3312,,,,,,,
4/12/2016,4/14/2016,West,Furniture,Chairs,194.352,3,583.056,-36.441,,,,,,,
4/12/2016,4/14/2016,West,Office Supplies,Binders,36.624,3,109.872,13.734,,,,,,,
4/12/2016,4/16/2016,South,Furniture,Tables,343.92,4,1375.68,75.6624,,,,,,,
4/12/2016,4/16/2016,South,Office Supplies,Paper,40.99,1,40.99,20.0851,,,,,,,
4/12/2016,4/16/2016,South,Office Supplies,Envelopes,63.9,5,319.5,28.755,,,,,,,
4/12/2016,4/16/2016,West,Furniture,Chairs,638.288,7,4468.016,-31.9144,,,,,,,
4/12/2016,4/16/2016,West,Office Supplies,Binders,13.208,1,13.208,4.6228,,,,,,,
4/12/2016,4/17/2016,South,Office Supplies,Storage,129.552,3,388.656,-22.6716,,,,,,,
4/12/2016,4/17/2016,South,Office Supplies,Storage,51.984,1,51.984,-5.1984,,,,,,,
4/12/2016,4/17/2016,South,Office Supplies,Paper,10.272,3,30.816,3.4668,,,,,,,
4/13/2016,4/15/2016,West,Office Supplies,Envelopes,6.12,3,18.36,2.8764,,,,,,,
4/14/2016,4/14/2016,West,Furniture,Chairs,933.536,4,3734.144,105.0228,,,,,,,
4/14/2016,4/14/2016,West,Office Supplies,Storage,42.976,4,171.904,4.2976,,,,,,,
4/14/2016,4/17/2016,East,Office Supplies,Binders,25.06,2,50.12,11.7782,,,,,,,
4/14/2016,4/18/2016,West,Furniture,Chairs,383.8,5,1919,38.38,,,,,,,
4/14/2016,4/19/2016,South,Office Supplies,Storage,81.2,5,406,12.18,,,,,,,
4/15/2016,4/17/2016,West,Furniture,Chairs,1121.568,2,2243.136,0,,,,,,,
4/15/2016,4/17/2016,West,Office Supplies,Paper,143.7,3,431.1,68.976,,,,,,,
4/15/2016,4/19/2016,Central,Office Supplies,Art,33.488,7,234.416,5.8604,,,,,,,
4/15/2016,4/19/2016,Central,Office Supplies,Fasteners,8.04,5,40.2,2.9145,,,,,,,
4/15/2016,4/21/2016,South,Office Supplies,Binders,189.588,2,379.176,-145.3508,,,,,,,
4/15/2016,4/21/2016,South,Technology,Accessories,408.744,7,2861.208,76.6395,,,,,,,
4/15/2016,4/21/2016,South,Technology,Accessories,291.96,5,1459.8,54.7425,,,,,,,
4/15/2016,4/21/2016,South,Office Supplies,Storage,4.768,2,9.536,-0.7748,,,,,,,
4/16/2016,4/18/2016,West,Office Supplies,Supplies,28.8,3,86.4,0.864,,,,,,,
4/16/2016,4/20/2016,East,Technology,Machines,9099.93,7,63699.51,2365.9818,,,,,,,
4/16/2016,4/20/2016,East,Furniture,Furnishings,9.96,2,19.92,3.2868,,,,,,,
4/16/2016,4/20/2016,East,Office Supplies,Binders,25.3,5,126.5,11.891,,,,,,,
4/16/2016,4/22/2016,South,Technology,Accessories,35.168,4,140.672,8.3524,,,,,,,
4/16/2016,4/22/2016,South,Office Supplies,Paper,123.088,7,861.616,40.0036,,,,,,,
4/16/2016,4/23/2016,South,Office Supplies,Art,12.84,3,38.52,3.7236,,,,,,,
4/17/2016,4/21/2016,South,Technology,Phones,36.792,1,36.792,4.1391,,,,,,,
4/17/2016,4/21/2016,South,Furniture,Furnishings,18.624,8,148.992,6.2856,,,,,,,
4/17/2016,4/21/2016,Central,Office Supplies,Fasteners,29.05,5,145.25,9.0055,,,,,,,
4/17/2016,4/21/2016,West,Furniture,Bookcases,257.499,3,772.497,24.2352,,,,,,,
4/17/2016,4/22/2016,South,Furniture,Furnishings,79.12,5,395.6,13.846,,,,,,,
4/18/2016,4/22/2016,South,Office Supplies,Appliances,203.92,4,815.68,55.0584,,,,,,,
4/18/2016,4/22/2016,South,Technology,Phones,29.56,4,118.24,7.9812,,,,,,,
4/18/2016,4/23/2016,Central,Office Supplies,Storage,230.376,3,691.128,-48.9549,,,,,,,
4/18/2016,4/23/2016,Central,Office Supplies,Paper,9.664,2,19.328,3.2616,,,,,,,
4/18/2016,4/23/2016,Central,Furniture,Chairs,344.372,4,1377.488,-93.4724,,,,,,,
4/18/2016,4/23/2016,Central,Office Supplies,Storage,1554.936,3,4664.808,77.7468,,,,,,,
4/18/2016,4/23/2016,Central,Furniture,Furnishings,127.88,5,639.4,-67.137,,,,,,,
4/18/2016,4/23/2016,East,Office Supplies,Art,6.99,3,20.97,2.0271,,,,,,,
4/18/2016,4/23/2016,East,Office Supplies,Supplies,6.84,1,6.84,1.8468,,,,,,,
4/19/2016,4/24/2016,West,Technology,Phones,39.96,5,199.8,12.987,,,,,,,
4/19/2016,4/24/2016,West,Office Supplies,Art,5.46,3,16.38,1.5288,,,,,,,
4/19/2016,4/24/2016,West,Office Supplies,Art,73.2,5,366,21.228,,,,,,,
4/19/2016,4/24/2016,West,Office Supplies,Binders,5.84,1,5.84,1.971,,,,,,,
4/19/2016,4/24/2016,West,Office Supplies,Paper,22.72,4,90.88,10.224,,,,,,,
4/19/2016,4/24/2016,West,Office Supplies,Binders,9.336,3,28.008,3.2676,,,,,,,
4/19/2016,4/25/2016,East,Furniture,Tables,205.176,2,410.352,-58.1332,,,,,,,
4/19/2016,4/25/2016,East,Office Supplies,Paper,419.4,5,2097,146.79,,,,,,,
4/19/2016,4/26/2016,East,Technology,Phones,25.98,2,51.96,0.7794,,,,,,,
4/19/2016,4/26/2016,East,Office Supplies,Art,3.28,2,6.56,1.476,,,,,,,
4/19/2016,4/26/2016,East,Office Supplies,Storage,459.88,4,1839.52,13.7964,,,,,,,
4/19/2016,4/26/2016,East,Office Supplies,Supplies,7.76,2,15.52,2.2504,,,,,,,
4/19/2016,4/26/2016,East,Office Supplies,Art,71.96,2,143.92,17.99,,,,,,,
4/19/2016,4/26/2016,East,Office Supplies,Supplies,54.9,5,274.5,15.372,,,,,,,
4/19/2016,4/26/2016,East,Office Supplies,Binders,9.28,2,18.56,3.248,,,,,,,
4/21/2016,4/21/2016,East,Office Supplies,Art,15.48,3,46.44,4.4892,,,,,,,
4/21/2016,4/21/2016,East,Office Supplies,Paper,51.84,8,414.72,24.8832,,,,,,,
4/21/2016,4/24/2016,West,Office Supplies,Binders,8.32,5,41.6,2.808,,,,,,,
4/21/2016,4/26/2016,Central,Office Supplies,Storage,102.336,4,409.344,-12.792,,,,,,,
4/21/2016,4/26/2016,Central,Office Supplies,Appliances,48.792,3,146.376,-126.8592,,,,,,,
4/21/2016,4/26/2016,Central,Office Supplies,Binders,44.848,8,358.784,-67.272,,,,,,,
4/22/2016,4/26/2016,Central,Furniture,Furnishings,86.62,2,173.24,8.662,,,,,,,
4/22/2016,4/26/2016,West,Furniture,Furnishings,31.56,3,94.68,10.4148,,,,,,,
4/22/2016,4/27/2016,Central,Office Supplies,Storage,23.952,2,47.904,2.3952,,,,,,,
4/22/2016,4/29/2016,West,Furniture,Furnishings,23.56,5,117.8,7.068,,,,,,,
4/22/2016,4/29/2016,West,Furniture,Tables,1272.63,6,7635.78,-814.4832,,,,,,,
4/22/2016,4/29/2016,West,Office Supplies,Binders,28.485,5,142.425,-20.889,,,,,,,
4/22/2016,4/29/2016,West,Office Supplies,Supplies,185.376,2,370.752,-34.758,,,,,,,
4/22/2016,4/29/2016,West,Office Supplies,Appliances,78.272,2,156.544,5.8704,,,,,,,
4/22/2016,4/29/2016,East,Office Supplies,Art,32.13,9,289.17,8.3538,,,,,,,
4/22/2016,4/29/2016,East,Office Supplies,Art,2.88,1,2.88,0.8064,,,,,,,
4/23/2016,4/26/2016,East,Office Supplies,Paper,108.336,6,650.016,37.9176,,,,,,,
4/23/2016,4/26/2016,East,Office Supplies,Storage,55.92,5,279.6,6.291,,,,,,,
4/23/2016,4/26/2016,East,Office Supplies,Paper,78.304,2,156.608,29.364,,,,,,,
4/23/2016,4/27/2016,West,Office Supplies,Binders,251.52,6,1509.12,81.744,,,,,,,
4/23/2016,4/27/2016,West,Technology,Accessories,99.99,1,99.99,34.9965,,,,,,,
4/23/2016,4/27/2016,West,Office Supplies,Binders,18.088,7,126.616,6.5569,,,,,,,
4/23/2016,4/27/2016,West,Office Supplies,Envelopes,71.97,3,215.91,35.985,,,,,,,
4/23/2016,4/28/2016,South,Office Supplies,Paper,36.24,5,181.2,11.325,,,,,,,
4/24/2016,4/27/2016,Central,Technology,Accessories,258.696,3,776.088,64.674,,,,,,,
4/24/2016,4/27/2016,West,Office Supplies,Binders,3.984,1,3.984,1.3944,,,,,,,
4/24/2016,4/28/2016,West,Office Supplies,Paper,15.552,3,46.656,5.4432,,,,,,,
4/24/2016,4/28/2016,West,Furniture,Chairs,1325.76,6,7954.56,149.148,,,,,,,
4/24/2016,4/28/2016,West,Office Supplies,Binders,3.108,2,6.216,-2.1756,,,,,,,
4/25/2016,4/29/2016,East,Technology,Phones,82.8,2,165.6,-20.7,,,,,,,
4/25/2016,4/29/2016,East,Office Supplies,Binders,20.724,2,41.448,-13.816,,,,,,,
4/25/2016,4/29/2016,East,Office Supplies,Binders,4.896,3,14.688,-3.4272,,,,,,,
4/26/2016,5/1/2016,East,Furniture,Chairs,434.646,3,1303.938,62.7822,,,,,,,
4/28/2016,4/30/2016,Central,Furniture,Furnishings,30.344,2,60.688,-31.8612,,,,,,,
4/28/2016,5/1/2016,Central,Technology,Phones,369.576,3,1108.728,41.5773,,,,,,,
4/28/2016,5/1/2016,Central,Office Supplies,Labels,15.712,4,62.848,5.6956,,,,,,,
4/28/2016,5/2/2016,West,Office Supplies,Paper,29.472,3,88.416,9.9468,,,,,,,
4/28/2016,5/5/2016,West,Furniture,Chairs,41.568,2,83.136,2.598,,,,,,,
4/30/2016,5/4/2016,East,Office Supplies,Binders,7.712,2,15.424,2.7956,,,,,,,
4/30/2016,5/4/2016,West,Furniture,Furnishings,111.888,7,783.216,22.3776,,,,,,,
4/30/2016,5/5/2016,Central,Furniture,Furnishings,22.608,3,67.824,-10.1736,,,,,,,
5/1/2016,5/4/2016,South,Office Supplies,Labels,3.984,1,3.984,1.2948,,,,,,,
5/1/2016,5/4/2016,South,Furniture,Tables,370.62,3,1111.86,-142.071,,,,,,,
5/1/2016,5/4/2016,South,Office Supplies,Binders,2.742,2,5.484,-2.0108,,,,,,,
5/1/2016,5/4/2016,South,Office Supplies,Paper,109.92,2,219.84,53.8608,,,,,,,
5/1/2016,5/4/2016,South,Office Supplies,Paper,19.44,3,58.32,9.3312,,,,,,,
5/1/2016,5/4/2016,South,Office Supplies,Art,11.16,2,22.32,4.3524,,,,,,,
5/2/2016,5/2/2016,East,Office Supplies,Storage,44.94,3,134.82,12.5832,,,,,,,
5/2/2016,5/2/2016,East,Office Supplies,Binders,45.576,3,136.728,15.9516,,,,,,,
5/2/2016,5/6/2016,Central,Office Supplies,Storage,18.936,3,56.808,-3.7872,,,,,,,
5/2/2016,5/6/2016,Central,Office Supplies,Storage,12.672,3,38.016,-3.168,,,,,,,
5/2/2016,5/6/2016,Central,Office Supplies,Labels,5.04,2,10.08,1.764,,,,,,,
5/2/2016,5/6/2016,Central,Furniture,Chairs,366.744,4,1466.976,-110.0232,,,,,,,
5/2/2016,5/6/2016,East,Furniture,Furnishings,12.56,2,25.12,4.0192,,,,,,,
5/2/2016,5/6/2016,East,Office Supplies,Binders,90.48,3,271.44,33.93,,,,,,,
5/2/2016,5/6/2016,East,Office Supplies,Paper,13.08,2,26.16,6.0168,,,,,,,
5/2/2016,5/6/2016,East,Furniture,Furnishings,214.7,5,1073.5,83.733,,,,,,,
5/2/2016,5/7/2016,Central,Office Supplies,Art,86.352,3,259.056,5.397,,,,,,,
5/2/2016,5/8/2016,South,Furniture,Chairs,187.056,9,1683.504,11.691,,,,,,,
5/3/2016,5/5/2016,East,Technology,Accessories,132.52,5,662.6,34.7865,,,,,,,
5/3/2016,5/5/2016,East,Office Supplies,Storage,195.64,5,978.2,-44.019,,,,,,,
5/3/2016,5/5/2016,East,Furniture,Furnishings,51.968,2,103.936,10.3936,,,,,,,
5/3/2016,5/5/2016,East,Technology,Accessories,431.976,3,1295.928,-75.5958,,,,,,,
5/3/2016,5/5/2016,East,Technology,Machines,224.937,3,674.811,-164.9538,,,,,,,
5/3/2016,5/5/2016,East,Office Supplies,Labels,6,2,12,2.1,,,,,,,
5/3/2016,5/8/2016,Central,Office Supplies,Binders,2.182,1,2.182,-3.6003,,,,,,,
5/3/2016,5/8/2016,Central,Office Supplies,Art,27.384,7,191.688,2.7384,,,,,,,
5/3/2016,5/8/2016,Central,Office Supplies,Appliances,26.406,3,79.218,-71.2962,,,,,,,
5/5/2016,5/6/2016,West,Furniture,Tables,1685.88,6,10115.28,320.3172,,,,,,,
5/5/2016,5/6/2016,West,Office Supplies,Binders,5.728,2,11.456,2.0048,,,,,,,
5/5/2016,5/7/2016,South,Office Supplies,Paper,79.14,3,237.42,36.4044,,,,,,,
5/5/2016,5/7/2016,West,Furniture,Tables,71.088,2,142.176,-1.7772,,,,,,,
5/5/2016,5/8/2016,South,Office Supplies,Paper,14.352,3,43.056,5.2026,,,,,,,
5/5/2016,5/8/2016,West,Office Supplies,Binders,6.72,5,33.6,2.352,,,,,,,
5/5/2016,5/8/2016,West,Furniture,Tables,298.776,3,896.328,7.4694,,,,,,,
5/5/2016,5/9/2016,West,Office Supplies,Storage,5.98,1,5.98,1.0166,,,,,,,
5/5/2016,5/9/2016,West,Technology,Phones,246.168,3,738.504,21.5397,,,,,,,
5/5/2016,5/9/2016,South,Furniture,Furnishings,16.72,5,83.6,3.344,,,,,,,
5/5/2016,5/9/2016,South,Office Supplies,Paper,93.248,4,372.992,31.4712,,,,,,,
5/5/2016,5/9/2016,South,Technology,Phones,177.48,3,532.44,19.9665,,,,,,,
5/6/2016,5/8/2016,Central,Office Supplies,Appliances,54.48,1,54.48,15.2544,,,,,,,
5/6/2016,5/10/2016,East,Office Supplies,Fasteners,7.216,2,14.432,1.7138,,,,,,,
5/6/2016,5/10/2016,East,Office Supplies,Paper,49.568,2,99.136,15.49,,,,,,,
5/6/2016,5/10/2016,East,Furniture,Furnishings,54.712,7,382.984,11.6263,,,,,,,
5/6/2016,5/10/2016,Central,Office Supplies,Binders,3.208,2,6.416,-5.2932,,,,,,,
5/6/2016,5/10/2016,Central,Technology,Accessories,26.176,2,52.352,-3.272,,,,,,,
5/6/2016,5/10/2016,West,Furniture,Furnishings,41.6,4,166.4,14.144,,,,,,,
5/7/2016,5/11/2016,East,Office Supplies,Binders,85.232,7,596.624,30.8966,,,,,,,
5/7/2016,5/11/2016,East,Office Supplies,Labels,44.4,3,133.2,22.2,,,,,,,
5/7/2016,5/11/2016,East,Furniture,Chairs,442.764,4,1771.056,59.0352,,,,,,,
5/7/2016,5/11/2016,East,Technology,Machines,3999.95,5,19999.75,1159.9855,,,,,,,
5/7/2016,5/11/2016,East,Technology,Accessories,199.95,5,999.75,21.9945,,,,,,,
5/7/2016,5/11/2016,East,Furniture,Furnishings,63.68,8,509.44,28.0192,,,,,,,
5/8/2016,5/8/2016,East,Office Supplies,Storage,1006.056,3,3018.168,88.0299,,,,,,,
5/8/2016,5/8/2016,East,Office Supplies,Paper,10.688,2,21.376,3.7408,,,,,,,
5/8/2016,5/8/2016,East,Office Supplies,Paper,10.368,2,20.736,3.6288,,,,,,,
5/8/2016,5/8/2016,East,Office Supplies,Storage,25.12,2,50.24,1.57,,,,,,,
5/8/2016,5/8/2016,East,Technology,Accessories,58.112,2,116.224,7.264,,,,,,,
5/8/2016,5/10/2016,West,Office Supplies,Paper,17.94,3,53.82,8.073,,,,,,,
5/8/2016,5/13/2016,East,Furniture,Furnishings,211.96,2,423.92,42.392,,,,,,,
5/9/2016,5/12/2016,South,Office Supplies,Art,27.86,7,195.02,9.1938,,,,,,,
5/9/2016,5/13/2016,East,Office Supplies,Art,8,5,40,3.44,,,,,,,
5/9/2016,5/13/2016,Central,Technology,Phones,19.136,2,38.272,1.9136,,,,,,,
5/9/2016,5/13/2016,Central,Office Supplies,Storage,856.656,6,5139.936,107.082,,,,,,,
5/9/2016,5/13/2016,Central,Office Supplies,Binders,13.184,4,52.736,-20.4352,,,,,,,
5/9/2016,5/13/2016,Central,Office Supplies,Appliances,48.784,4,195.136,-131.7168,,,,,,,
